tweet_id,text,created_at,user_id,tweet_id,label,reply,reply_text
1245359378582167552,spi dia iwm qqq ibb xbi q coronaviru war enemi surfac protein induc inflamm,2020-04-01T14:36:28.000Z,314061974,1245359378582167552,0,"1245358637545111554,1245361072237940744,1245361974352936967",spi dia iwm qqq ibb xbi q comfort dock nyc pier war battl know fightspi dia iwm qqq q treatment coronaviru induc lung inflamm ard intraven coronaviru ard treatment similar pneumocysti carinii treatment patient sign symptom hypoxia cxr find give iv steroid immedispi dia iwm qqq ibb xbi usa coronaviru ard iv steroid efficaci give iv steroid everi pt compar retrospect data without iv
1238858517647372290,covid viru transmit area hot humid climat evid far covid viru transmit area includ area hot humid regardless climat adopt protect measur live travel,2020-03-14T16:04:22.000Z,24364072,1238858517647372290,0,1238858520138846208,area report covid best way protect covid frequent clean elimin virus may hand avoid infect could occur touch eye mouth
552568163431247873,dog found abandon scottish train station suitcas fill belong,2015-01-06T20:51:31.000Z,28785486,552568163431247873,0,"552568354708283393,552568452683431936,552568500515241984,552568519985213440,552568537639055360,552568711899402240,552568724965048321,552568738202279937,552568938144731136,552569085251575808,552569133272158208,552569312372736000,552569414324084736,552569439720574978,552569754633142272,552569879207763968,552569983738195968,552569986062237697,552570368263991297,552570417248878592,552570624892489729,552570823093932032,552570954375626752,552571060236091392,552571088689836033,552571131983855616,552571287558971394,552571770403037184,552572356406038528,552572513222664193,552572595111870464,552572598518022145,552573278465036288,552573620971913217,552575197815898112,552575407677915136,552575505430765568,552576833003474946,552577021529047040,552577540011749376,552578559579930624,552579202659389440,552582294066966529,552582790227959810,552583169061687297,552583543398735872,552584284880388096,552589483657281536,552590279228657664,552590912824811521,552591272138272768,552592182608400386,552594710947061762,552596011844378624,552598694835785728,552600531924180993,552600663327125505,552600932819533824,552601051753635841,552602213928153088,552602523232522240,552602720931422209,552605978214928384,552607015277953024,552608073786068993,552608754223828993,552611298077577217,552612707359158272,552613462229401600,552615800126050305,552616390646304768,552617635666739201,552621515557310464,552623892251295745,552637957145128961,552643852277153792,552644401198292992,552646991801376768,552794060902367232,552847033468325888,552929382277603328",poor thingpssthope found homewant pensiv face purpl heart purpl heartawwwwbsawwahhhhhmmm thought european love pet guess saddog found abandon scottish train station suitcas fill belong omg loudli cri facepoor babi wish could adopthope find forev home soon make sad look like took care wonder previou owner abandonswinesad takemust bark someth realli reallisad pensiv face dog found abandon train station suitcas fill belongremind classic children stori paddingtondog especi sharpeihope find pathet owner sweet dog look goodandlovinghompoor would take pretti dogbelong petpeevloudli cri face dog found abandon scottish train station suitcas fill belongcri faceasshol evericrappidog found abandon scottish train station suitcas fill belong peopl mean loudli cri face broken heartdog look worri well caredog abandon scottish train station w suitcas fill w belong broken heartspend time look prosecut real anim gimmimayb behav swiss board school poor find street tlllwant adopt cri face cri face revolv heart beat heart dog dog face owner must burn hell smile face horn smile face hornanoth piec shit dog happen grew stay puppi forev itgottobig dumbasscri face dog found abandon train station suitcas fill belongbelong grammarian mygrammarpetpeevloudli cri face loudli cri face loudli cri face loudli cri face loudli cri face loudli cri face loudli cri face loudli cri face loudli cri facepoor puppi cuteneed law usstupiddog abandon train stn w suitcas belong also w extra apostrophwould anyon abandon gorgeou dog poor puppimayb run awaypoor babimake laptop wifi hotspotcould bring shelter dog nicer luggag find good home cutibeauti hope find goodhell wrong peoplpoor babiwant disappoint facesometim like anim peoplsad beautipoor pup two heart two heartaw wish could poor guysadneed horsewhipalstatthere probabl thousand peopl want adopt find better home sure dog lovebreak least left public place forest road pup brighten someondog found abandon scottish train station lose faith societiheart breakpoor babineed home famili gladli giveanyon abandon dogbroken heart mt dog w suitcas fill belong heartless broken heartamerica need law like anim abusdog found abandon scottish train station suitcas fill belongrt dog found abandon train station suitcas fill belongugh gah wtfloudli cri face loudli cri face loudli cri facewould horribl thingsad reason someoninterest find info adoptdog found abandon train station w suitcas fill w belong hate peoplcmon dog abandon train station w suitcas fill w belongaww poor babi red heartpoor hope get lotdog found abandon scottish train station suitcas fill belong least move shitpoor thing owner must put quarantain hope found anoth home soon
1242035243785146368,mythbust covid viru transmit area hot humid climat evid far covid viru transmit area includ area hot humid regardless climat adopt protect measur viru,2020-03-23T10:27:32.000Z,1186955065216520192,1242035243785146368,0,"1242380005033644032,1242502590543228928,1242517016520667138,1243040013832425472",keep hand clean protect otherstay safe everyonstay safesafe
553534838880608256,break gunman policewoman kill suspect new pari hostag take sourc,2015-01-09T12:52:44.000Z,380648579,553534838880608256,0,"553535353790152705,553535415073132544,553535417555759106,553535440821575682,553535581586993152,553536257670672384",give sourc pleashostag includ women childrt break gunman policewoman kill suspect new pari hostag take sourcvincenn montroug rt break gunman policewoman kill suspect new pari hostag take sourcbreak gunman policewoman kill suspect new pari hostag take sourc sourc pleasbreak gunman policewoman kill suspect new pari hostag take sourc
1244705533636087808,bright button cold weather snow kill new,2020-03-30T19:18:19.000Z,971779203740741632,1244705533636087808,0,"1244705530595151873,1244705536265916421,1244705540065955847,1244705542834130948",stayhomestaysaf mythbust bright button covid viru transmit area hot humidbright button take hot bath prevent new coronavirubright button new coronaviru transmit mosquitoconsid share offici updat verifi inform courtesi beypor sultan yt
613194145423826944,talk clinton gore confeder campaign button,2015-06-23T03:57:31.000Z,10774652,613194145423826944,1,"613195253642854400,613196545228341248,613197712331149312,613197963372814336,613214018552119296,613215301522489345,613260312154771456,613296411417796609,613350460217364482,613786743561691136,616654215226740736",honestli even sure offici campaign product let get egg face ccot tcot pjnettalk year support confeder flag day billclinton governor eithercours translat made sens moral convict fcampaign even rundemocrat flag er differ makegop make sure peopl seeclinton posit confeder flag evolv loltalk ferguson african american audiencmaybsaid anythnew common govern core text book contain rewrit constitut
1273618930893029377,app anoth dead cat make look like someth along pursu herdimmun allow us emerg strongest trade nation feb speech bullshit actual meant distract us,2020-06-18T14:09:50.000Z,749663284815626240,1273618930893029377,0,"1273375418750586887,1273630518123343874",new york time learn contact trace contract award secret procur process cost million pound corrupt incompet indissolubl partnerhear today news first current dead cat
1250776387226664963,covid sar viru caus covid one caus outbreak sever acut respiratori syndrom sar relat genet diseas caus quit sar deadli much less,2020-04-16T13:21:43.000Z,875195657371488256,1250776387226664963,0,1250776389567033344,infecti covid outbreak sar anywher world sinc
673984270902427650,donald trump adolf two side racism fascism,2015-12-07T21:55:46.000Z,151896622,673984270902427650,1,"674000956670009344,674042416953876480,674233086801002496,676634753739710464,692088114362191872",boitrump say anyth frighten lot american believwould thought world would learnt nazi guess peopl still learnttrump rather objection compar hitler reveal superfici assess figuryep know tri keep us societi know vote ted cruz would
536991428694376448,anoth letter parent includ lego set,2014-11-24T21:15:08.000Z,143145579,536991428694376448,0,"536993202260443136,536994020955013121,536994146800926720,537011613237514240",think agre donttreadonthelegort anoth letter parent includ lego setanoth letter parent includ lego set nod experi
614594259900080128,watch live sun goe white hous light rainbow color celebr scotu rule,2015-06-27T00:41:04.000Z,1917731,614594259900080128,0,"614594840580464640,614595033803702273,614595222165659648,614598616758382592,614601858783379457,614602844151222273,614606753552953344",think might go tad top still gener butthurtgayman join togeth let god putgreen red christma soft blue jewish holiday red white blue juliwhite hous r lbarri final stop liesad day america
1242004342544064512,mythbust covid viru transmit area hot humid climat evid far covid viru transmit area includ area hot humid regardless climat adopt protect measur myth buster,2020-03-23T08:24:45.000Z,939063196232531970,1242004342544064512,0,"1242378744590815232,1242503406205337601,1243049068655284224",safewash hand clean alwayfollow measur
490141776984825856,intel missil hit like fire pro russian detail,2014-07-18T14:31:20.000Z,759251,490141776984825856,1,"490142113820983296,490142227172438016,490142303840116736,490142374916816897,490142443908501504,490142820338905088,490142938375004160,490142965856468992,490143057304502274,490143411237036032,490143426592378880,490143722550489088,490143746898419712,490143805979754496,490143912234086400,490144130694008833,490144398202511361,490144434458468352,490144961401073664,490145550101393409,490145629889253377,490145851856011265,490146904450158593,490147974379352064,490148262469713922,490148502006026240,490149001086660609,490149762126344192,490151411238567936,490152151448956930,490152531432337409,490152845073977344,490152970718171136,490153637725732865,490154206330769408,490166307607035904,490167366215417856,490171400934944768,490186504560721920,490215418230214656,490217366455083009,490234148317958144,490258931282096128,490270473167450113,490429255889993728,490654264746721280,491666379880136705,493237925522313216,493363854769152000",care intel provid snowdenbeliev anyth hear newsirrespons intern civil aviat approv rout safe obvious losslike kid proofpilot flew west normal day flt plan rout near night pilot errorなんで 罪のない人たちが ロシアだろうがウクライナだろうが 関係なく 卑怯だ これがok gave missil launcherpretti fast analysi sure would never lie american total trustworthi great trackdebri one place matter flight one direct flight found shootgazaunderattack stopstop usahighli unlik afford kind weaponri technic expertis use russiaобама мир уже меняйте президентаanoth moron putin apologistgruesom bodi bodi part plane blow even finger around hmmmmmerciknew even ukrainian fire altitudinvestig rebel confirm missil fire neither russian forc yet tookworri us problem instead obvious found spi pro russiansadrumor run around hour seem settl fact comewell hopesaid singl word dutch victimaircraft vulner noth type ridicul statementrussian nazi back putin weapon diversionistairplan explod shot would explod air groundsure inform stabl prooflielie repeat multipl time stupid person becom truthsure thing peopl dierespons malaysiaairlin tragedi answer worldwid surveylead investig would check everi financi transact everyon associ pro russianrealli like switzerland come back limbfate pappa e ciccia coi russi riuscit sempr tirar fuori dei passaporti intatti voitrigger happi joe though shoot clayget fact straight firstsad see us involv start yet anoth senseless onewaynetrainukranian gov order flight lower altitud accordrealli sad sorri familihi
1239257420322332672,also herd mental base histori someon email conspiraci theori big problem averag folk fail ask question think ie coronaviru look data ie averag number flu death age,2020-03-15T18:29:27.000Z,12277922,1239257420322332672,0,"1239233369482780677,1239244424644722689,1239258022007828482",coronaviru chang shop travel work year de global main topic next decad economi cycl seen largest interconnected would chang investor behaviour perceptcorrel per capita gdp health life expect essenti covid pandem lead global economi collaps mani live lost covid would ever abloop
553587672137334785,afp suspect charliehebdo gunmen kill,2015-01-09T16:22:40.000Z,87416722,553587672137334785,0,"553587713535123456,553587842623234048,553588141576454144,553588198577025026,553589201347035136,553589304245493761,553589615379374080,553589786775412737",afp suspect charliehebdo gunmen killafp suspect charliehebdo gunmen killafp suspect charliehebdo gunmen kill hope endafp suspect charliehebdo gunmen kill inevitlike bogo donert afp suspect charliehebdo gunmen killgreat murder hostag great job french policafp suspect charliehebdo gunmen kill
1252643447430950915,mobil network spread covid sourc weatherbug weather knowbefor wx istayhomefor wecan corona quarantinelif positivevib strongertogeth wewillprevail helpyourneighbor wewillgetthroughthi loveyourneighbor thankyouhealthcarework,2020-04-21T17:00:45.000Z,35761403,1252643447430950915,0,"1252644924878737413,1252644972542787585,1252645142177202179",meant sarcast right pleas tell woman facepalmfact actual refut mindpeopl actual believ woman facepalm medium light skin tone
544289409294553088,full statement pm abbott sydneysieg martinplac,2014-12-15T00:34:42.000Z,25036511,544289409294553088,0,"544290247710744576,544291580958351360,544295454305816577,544316464719609856,544407913125515264",impress mail suggest edit non essenti info like name phone numberpoor form removpmabbott sydneysieg martinplacunread nnnnggggg
1242832634306232322,covid sar viru caus one caus outbreak sar relat genet diseas caus quit accord,2020-03-25T15:16:05.000Z,1052085764480208896,1242832634306232322,0,"1242829672729268225,1242830624676818945,1242832912631902209",answer accord coronavirus larg famili virus may caus ill anim human sever coronavirus known caus respiratori infect rang common cold sever diseas mer sar threadbackhand index point right covid defin infecti diseas caus recent discov new viru diseas unknown outbreak began wuhan china decembsar deadli much less infecti covid outbreak sar anywher world sinc say
1268507841528098816,dc folk know expect updat offici result tuesday elect look like talli updat sinc,2020-06-04T11:40:11.000Z,19614201,1268507841528098816,0,"1268510171120230401,1268510571608944640",june announc yesterday would iter updat even tho announc otherwis nightmar
504419526998360064,nhl expans la vega reportedli done,2014-08-27T00:06:01.000Z,15256225,504419526998360064,1,"504419694968049664,504419944009039873,504419998660833280,504420003236823040,504420124993290240,504420312101167105,504420644143267840,504420650573115392,504420762044731392,504420824439205888,504420991658098688,504421497440841728,504421522115928064,504421774285864960,504421923393372160,504422042758696960,504422295038070784,504422320363302912,504422478954110976,504422628938252288,504422842281496576,504422900662034433,504423122750038016,504423388686065664,504423504201392128,504423598590013440,504423623449251841,504423836147007489,504424416998989824,504425258397343744,504425286143078400,504425664741924864,504425742101254145,504426018812096512,504426042053099523,504426605973086208,504426868087734272,504426876333719552,504426975272787968,504427217326460928,504428094670008320,504428746104111105,504428894737674240,504428973393465346,504429096856608769,504429292001173505,504430079175589888,504430476916846592,504431003058708481,504431058847539202,504431083753308161,504431512595734528,504431811464675328,504431822156337154,504431886262091776,504431981573464065,504432042114052096,504433773799145472,504434336100528128,504436975471165440,504437341365493760,504437408218480640,504437572484222976,504437825925050368,504438763226144768,504439227086819328,504439605480136704,504439645342822400,504443751402856448,504444567694106624,504445425513136130,504445636834762752,504446721796362240,504447801422381057,504448970509529088,504451213182513152,504451524886790146,504451652884369408,504451732496064512,504458476446547968,504458608260952064,504475651718774785,504484214977622016,504485368008540160,504489315490353153,504567874749739008,504577010732003329,504640585702334464,504640802258034688,504641969868771328",hockey desert smh bettman douchebagbettman give quebec team let build one frigginwut nhl expans la vega reportedli donereason go vegadisgustmcdavidsecond team damn well better quebecdumb way expand best expand seattl quebec citinhl expans la vega reportedli doneteas rt nhl expans la vega reportedli doneholi crap nhl expans la vega reportedli donestori via toni gigant grain salt taketeam seattl quebec give desert teamtrue dont see big deal everi gm sold hotel buy tix give guestmock chara mugkc rt nhl expans la vega reportedli donenhl expans la vega reportedli done done deal ownersmhpretti bold la vega say quebec hamilton seattl even kansa make zero sens nhlim first game avpick easili cartoon team name nhl expans la vega reportedli donesound like bit gambl rimshotnhl expans la vega reportedli donehope sole outdoor gamewinterrt nhl expans la vega reportedli donevega luckjoke say could get expans team water product bad market need contractobviou choicnhl ice new vega shownhl expans la vega reportedli done la vega gambler nice ringleast one major sport leagu ball put profession team sin citigive la vega team establish one quebec give head shake bettmannhl expans la vega reportedli done flush face flush face flush face flush facenhl expans la vega reportedli done wuuuuuuuuuuuutttttttttttnhl expans la vega reportedli done ummm thumb thumbbettman piss canada citi deserv team anoth desert time garireallipage ryanlot earli april foolyeah need anoth bottom feeder team give quebec team back bettman littlstupid true nhl expans la vega reportedli donert nhl expans la vega reportedli done nordiqu seattl lnhtoew say nhl team good road record play lv funcolorla vega blue chip la vega sinner la veganeed team needwould great news would play thoma macknhl expans la vega reportedli done naahhseattl news rt nhl expans la vega reportedli donewowvega brightlight brokeasfuck blackjack dolladollabilnhl expans la vega reportedli donenhl expans la vega reportedli done whaaaatgood quebec need team westnhl expans la vega reportedli donert nhl expans la vega reportedli donegreat news job playerneedcharaexperi rt nhl expans la vega reportedli donegotta wonder valid vega seattl quebec make zeroseattl next bettman fruit loopgame nhlfi nhl expans la vega reportedli donenhl expans la vega reportedli donemakenobodi want play tax hurt pay chequ plu chanc long long time agonhl expans la vega reportedli donerichard carter probabl alreadi sign contracteveryon hate desert urgone year sport citihuge stink yote struggl desert give kiss cousin impeachbettmangreat anoth fail franchis bleed money ask handouthoustonexactli cool novelti wear yr max put team ppl love nhllegitevand kane gonn ask trademarket size tv ad want team kc move make hockey citinhl expans la vega reportedli done nhl lasveganhl expans la vega reportedli done umnhl expans la vega reportedli done wowphoenix arizona huge someon head still frozen ice bucketfarc experi alreadi fail arizona may pass cdn joke bailoutwonder big hoss chumle get season tixseattl markham quebec nhl expans la vega reportedli donela vega seem horribl place nhlgood mgm aeg arena major still thought like nba team
524699123971534848,one thing say giant goliath birdeat spider,2014-10-21T23:09:54.000Z,2883841,524699123971534848,0,"524699229173071873,524699281169842178,524699321514868736,524699374983839744,524699739489452032,524699790127661058,524699873359441920,524699980565852163,524700275626737665,524700542782959616,524701029166612480,524701400069320704,524703530100465666,524705807343300608,524705892001144832,524706010465075200,524706714961330176,524707504841064448,524708226911453184,524708975045275648,524710764498534402,524713251733393408,524716401463160833,524716724479066113,524716818494410752,524727564758052864,524746845856071680,524856954837925890,525995329850593280",financi freedomhey speak buddirunone thing say giant goliath birdeat spider flush face hellone thing say giant goliath birdeat spider wtf flush face confound face person gestur nohell one thing say giant goliath birdeat spiderrun life hate big spiderset fire shotone thing say giant goliath birdeat spiderunamus face rt one thing say giant goliath birdeat spideroh hate buy would holdone thing say giant goliath birdeat spider fuckomfgone thing say giant goliath birdeat spiderleav goliath spiderone thing sayone thing say giant goliath birdeat spider loudli cri face loudli cri face loudli cri face loudli cri face loudli cri facebrb cri one thing say giant goliath birdeat spiderone thing say giant goliath birdeat spider nope face medic maskone thing say giant goliath birdeat spider creatur hell face tear joybig fate one thing say giant goliath birdeat spiderone thing say giant goliath birdeat spiderone thing say giant goliath birdeat spiderrealnope person gestur no one thing say giant goliath birdeat spideraragog one thing say giant goliath birdeat spideraragog
1243075868592758787,que coronaviru coronavirus larg famili virus may caus ill anim human sever coronavirus known caus respiratori infect rang common cold sever diseas middl east respiratori,2020-03-26T07:22:36.000Z,2342965476,1243075868592758787,0,1243075871583301633,syndrom mer sever acut respiratori syndrom sar recent discov coronaviru caus coronaviru diseas covid
1270850200962301954,herd immun gonna work without death wrong whitey righti,2020-06-10T22:47:53.000Z,854320967648260098,1270850200962301954,0,"1270483783649824768,1270843336908300289,1270883433531744257",saw video livestock euthanasia dump milk rot veggi disrupt food groceri suppli without plan covid wave face trumpisthedisastyup broke million trump plan hear noth wh oh yeah trump fail wummm think face one begin
616311563071434753,apolog alreadi seen crow ride bald eagl imag phoo chan stori,2015-07-01T18:25:01.000Z,26659703,616311563071434753,0,"616311878533447681,616311954324389888,616311984858869760,616312016156934145,616312426632507392,616312697714380801,616312826865430528,616313413464141824,616318599846825984,616319825845956608,616319937523482624,616321835718721536,616325982190833664,616340729183375360,616356260112375808,616370892705255424,616371273489379328,616372208638763009,616395892258664449,616414951414956032,616439817145053184,616513194853580800,616516980187734016,616561547884765184,616651326517346306",noth india tiger ride eleph mt crow ride bald eagllike fourth time todayreason internet existwinter back freedom gameofthronesmuricaapolog necessarialway find coolest pic internet realli enjoy nice day grin face big eyepigeon like ridelook like fish guid modefunni girl wednesdayincred matter mani time see beauti shot great timeprovid context photo saw coolcomposit sequenti licens individu photo media drum worldaccepthaha amaz captionstuff peopl take hov lanepic real link post sequenti composit three realinterest never seen great photoanoth racoon crocodil photou seen these guynaturgonna work teamwork wonderpetthink ever apologis crow ride eagl
1244020359927459840,viru caus covid transmit air studi date suggest viru caus covid mainli transmit contact respiratori droplet rather,2020-03-28T21:55:41.000Z,839161374659915777,1244020359927459840,0,"1244016784946036736,1244019939398180869,1244019941038149632,1244020226502451212,1244020228217917440,1244020230013116416,1244020609178198016,1244020611019501569",help fight spread protect love one colleagu friend commun thread q coronavirus covid world health covidfreeapril covidfreephilippin covidfreeworldpeopl becom infect develop symptom feel peopl recov diseas without need special around everi peopl get covid becom serious ill develop difficultiolder peopl underli medic problem like high blood pressur heart problem diabet like develop seriou peopl fever cough difficulti breath seek mediccovid spread peopl catch covid other diseas spread person person small droplet nose mouth spread person covid coughdroplet land object surfac around peopl catch covid touch object surfac touch eye nosepeopl also catch covid breath droplet person covid cough exhal import stay meter feet away personcovid caught person symptom main way diseas spread respiratori droplet expel someon risk catch covid someon symptomhowev mani peopl covid experi mild particularli true earli stage therefor possibl catch covid someon exampl mild cough feel
662381914842603520,rt offici opkkk hoodsoff data releas love anonym,2015-11-05T21:32:09.000Z,166329578,662381914842603520,1,662397732003430400,exit stage right
1226804750999543808,novel coronaviru ncov advic public mythbust coronaviru pet home spread new coronaviru ncov courtesi,2020-02-10T09:47:00.000Z,2611134289,1226804750999543808,0,1226808842736087041,nice way say clu
1239130686323335168,wear mask protect coronaviru coronavirusupd coronavirusoutbreak coronaviru covid coronainfoch mask wear protect measur germani itali europ franc sweden switzerland spain usa uk viru sundaymorn,2020-03-15T10:05:52.000Z,960904358123753478,1239130686323335168,0,1239145673741778944,
1236929645217550336,contagi studi date suggest viru caus covid mainli transmit contact respiratori droplet rather see previou answer covid spread,2020-03-09T08:19:43.000Z,3307944982,1236929645217550336,0,"1236029449042198528,1236856763292491777",coronaviru panic dumbomg think ever disappoint someon held high million get infect base flu number even contagi cfr would result
1226929073869541376,antibiot effect prevent treat new coronaviru antibiot work virus new coronaviru ncov viru therefor antibiot use mean prevent,2020-02-10T18:01:01.000Z,1300503320,1226929073869541376,0,"1226929058791002113,1226929060368060420,1226929062171545600,1226929063849271296,1226929065443151872,1226929067015987200,1226929068580524034,1226929070325293056,1226929071982088192,1226929076184735748",safe receiv letter packag china ye peopl receiv packag china risk contract new previou analysi know coronavirus surviv long object letterspray alcohol chlorin bodi kill new coronaviru spray alcohol chlorin bodi kill virus alreadi enter rather spray substanc harm cloth mucou membran eye moutheffect thermal scanner detect peopl infect new coronaviru thermal scanner effect detect peopl develop fever howev detect peopl infect yet sickultraviolet disinfect lamp kill new coronaviru uv lamp use steril hand area skin uv radiat caus skinhand dryer effect kill new coronaviru hand dryer effect kill new protect new coronaviru frequent clean hand alcohol base hand rub wash soappet home spread new coronaviru ncov present evid companion anim pet dog cat infect new howev alway good idea wash hand soap water contactvaccin pneumonia protect new coronaviru vaccin pneumonia offer protect new viru new differ need research tri develop onenew coronaviru affect older peopl younger peopl also suscept peopl age infect new coronaviru older peopl pre exist medic condit asthma diabet appearadvis peopl age take step protect viru exampl follow good hand hygien good respiratorispecif medicin prevent treat new coronaviru date specif medicin recommend prevent treat new howev infect viru receiv appropri care reliev treat
489867900296368129,pro russian rebel leader leak audio cossack shot plane,2014-07-17T20:23:03.000Z,972651,489867900296368129,1,"489868260649615360,489868426132082688,489868585431351296,489868628465311744,489869642588901376,489869766299877377,489870009175642112,489870265891840001,489872191547138048,489872201324441600,489874197477212161,489883105373614080,489883125519245312,489888161649410048,489890436698222592,489895325394825217,489895906280759299,489898340201799681",falseflag falseflag falseflag falseflag falseflag falseflag falseflag falseflag falseflag falseflag falseflag ukraindat du pro russian rebel leader leak audio cossack shot planepro russian rebel leader leak audio cossack shot planepro russian rebel leader leak audio cossack shot planepro russian rebel leader leak audio cossack shot planenützlich überwachung pro russian rebel leader leak audio cossack shot planebreak news malaysian airlin shot footag malaysianairlinpro russian rebel leader leak audio cossack shot planert pro russian rebel leader leak audio cossack shot planepro russian rebel leader leak audio cossack shot planeal dit pro russian rebel leader leak audio cossack shot planebodisumber convo twit sblmnya rt prorussian rebel leader leak audio cossack shot planepro russian rebel leader leak audio cossack shot planenigga aint playin wit dat shitye
1242656267018973185,coronaviru parti,2020-03-25T03:35:16.000Z,214172784,1242656267018973185,0,1242686323854471168,celebr idioci
1244490261885079559,health watch seri coronaviru microb covid airborn skmch coronaviru coronavirusupd coronavirusoutbreak covid,2020-03-30T05:02:54.000Z,99329240,1244490261885079559,0,1244498830738915328,
506118402466152449,aliv see soon,2014-08-31T16:36:45.000Z,2757239331,506118402466152449,1,"506123348620083200,506124136595603456,506146601896009728,506151028417241088,506151532489109504,506151790644330496,506151884189478912,506152873663922179,506152880806432768,506153299490656257,506157380888199168,506157658064576514,506158699627692032,506159284330463232,506159652649070593,506159910493495296,506161655252676608,506162323279458305,506162840735342594,506163148559491073,506163874928685056,506167223585501184,506168429108539392,506169331856969732,506169837115441154,506171618058838017,506179249762353152,506185729995595777,506189629993660416,506189696469590017,506190893943382017,506191221690093568,506191539110825984,506191976778457088,506193586849726464,506218586718105600,506220656653262848,506288288416534528,506341217417039872,506357148633559040,506494249475383297,506494664422457344,506494674727890944,506495436455043072,506500687241699330,506509223342399489,506610765823238144,506653298158731264,506653698714771456,506694029699190784,506799292410245120,507973167944847360,514796738855829504",lol yealiv see soonaliv see soon face tear joy face tear joy face tear joyaliv see soon childish lmao face tear joyaliv see soonaliv see soon aight hitaliv see soon yall want nigga aliv badaliv see soonaliv see soon damn sleepi facealiv see soon pardonaliv see soon neutral facewise tupac scoop handl real tupac know definit aliv see soonoh aliv see soonlol wtf rt aliv see soongo rondojokecongrat tweetoh mysteri solv rt aliv see soonaliv see soonaliv see soonaliv see soon callcubalolrealhoorayaliv see soonaliv see soon thing happen flush facesept mark word makavaliv see soon knewaliv see soon cuba oddjcubaaliv see soon lol peep locataliv see soon hialiv see soon stopaliv see soon waitaliv see soonaliv see soon nsmdmxndndcaliv see soon chillllllll lmaotold aliv hahahaa let hope true highli doubt tho think stilllmao cat tear joylmao cubaanybodi could tweet loudli cri facealiv see soonaliv see soon expressionless facefinal aliv see soonbeliev smirk facebring kurt see yaeye rt aliv see soonflush face rt eye rt aliv see sooneye rt aliv see soonaliv see soon misskaliv see soon
1242639633164439553,coronaviru parti oh,2020-03-25T02:29:10.000Z,35554810,1242639633164439553,0,"1242640278802006017,1242647771712274432",wtf face roll eye face roll eyenext tweet ask peopl follow newspap think draw peopl account say someth outrag
1240500681557106689,q could ibuprofen worsen diseas peopl base current avail inform recommend use ibuprofen digitalindia,2020-03-19T04:49:44.000Z,888808440583172096,1240500681557106689,0,"1240500213204373504,1240501358576500742,1240501614538035201,1240504022081175552",request give suggest regard use non use ibuprofen novel coronoviru relat symptom glad clarifi issu would help digitalindiaalso see coronaviru nh say ibuprofen safe use recommend paracetamol digitalindiaawar concern use ibuprofen via vi consult physician treat patient awar report neg effect beyond usual one limit use certain populema give advic use non steroid anti inflammatori covid
507454543169617920,internet betti white dead photo getti,2014-09-04T09:06:05.000Z,14511951,507454543169617920,1,"507454901082132480,507455322848382976,507455641280344064,507456173985902592,507458716946272256,507460729306628097,507463038384238592,507464002193330176,507470390869102592,507473607534997504,507474791511904256,507476266849542144,507478257277861888,507487346305286144,507496791299092480,507499932228812800,507511012346839040,507515754431123456,507516110795997184,507523173823176705,507524156552773634,507578456700223488,507582010353672193,507584408673869824,507586739284615168,507622569990582273,507666777061326850,507771358114099200,507850089537077249,562916303732998144",bless betti joaninternet betti white dead photo getti pinginternet betti white dead photo getti face cross eye fear face sad reliev faceya goaccord betti white may dead viathank god got upset first saw loveglad sleep go love know gonna happen use get work hoaxoh pleas love golden girlkind hoax make madtough cooki wink face beauti photo smile faceinternet betti white dead photo gettilove womanpeopl post crap peopl post without checkokthank give fun make love greet frankfurtinternet betti white dead photo gettiinternet betti white dead photo gettiwould much handlinternet betti white dead hahahaha face tear joy wtf peopl thought dieamus piec appar lot peopl understand poor jokerealinternet betti white dead photo getti betteranyth empir news avoidpictur preciouplu side get see nice thing sure peopl saidunfollow huffpoo long time ago nonsens still appear timelin
634404792241143809,new seaworld show eleph drown larg tank water explan,2015-08-20T16:41:03.000Z,14075928,634404792241143809,1,"634405123062657024,634405283171860480,634405821334487040,634406232116211712,634406419857559552,634408180374568960,634408326969884672,634409019638083584,634410198594154496,634411799702470656,634414234865168384,634416885895839744,634422985437396992,634432917310152704,634442425147224064,634442918829408256,634444010808057857,634449931286257664,634459695823089665,634472589495144449,634472996455903232,634476140481024000,634489186268114944,634498227165859840,634526688894914560,634539019913818112,634562202557485056,634624516891742208,634644351289851904,634730700218998784,634731511401586688,634741404472877056,634786636673343488,634865802378874880,634987337970118656,634987720859738112,635688803324329984,636271481207451648",part upcom crass concertlong show news feed outrag idiot know onionart new seaworld show eleph drown larg tank water explanblame blackfishoh shitwould watch also pretti fucktrump republicanwtf trueeleph swimnoothink copenhagenwow fantastlet see mani idiot start ralli sea world trollpout face cri facegod love world gave begotten son sick thing ever seen take child downcast face sweat sleepi face sad reliev face loudli cri facesea world would still find way say eleph well treattrue lol sister workfind funnioh dear give damn idea beam face smile eyeelephsea world horribl disgustsea world get evilhorribl imag despit though point well captivitykilhonestli would surpris tbhwould put pastanim abussatireveryon real els polic make arrest anim cruelti american news channel said realsick pensiv faceim sorri tagamount peopl believ even seaworld could tri spin someth like positim cryiwndbruh oobfjaidbaawfake
